stop_id,stop_name,stop_lat,stop_lon,location_type,month,month_name,day_type,hour,time_label,is_school_term,is_uni_term,boardings,alightings,net_flow,occupancy_pct
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,14,14:00,0,0,0,1,-1,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,15,15:00,0,0,1,1,0,53
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,16,16:00,0,0,1,1,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,17,17:00,0,0,0,1,-1,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,18,18:00,0,0,0,1,-1,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,19,19:00,0,0,0,0,0,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,20,20:00,0,0,0,0,0,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,21,21:00,0,0,0,0,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,22,22:00,0,0,0,0,0,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,7,July,sunday,23,23:00,0,0,0,0,0,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,0,00:00,0,0,0,0,0,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,1,01:00,0,0,0,0,0,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,2,02:00,0,0,0,0,0,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,3,03:00,0,0,0,0,0,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,4,04:00,0,0,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,5,05:00,0,0,0,0,0,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,6,06:00,0,0,1,0,1,53
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,7,07:00,0,0,4,1,3,73
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,8,08:00,0,0,6,1,5,81
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,9,09:00,0,0,9,2,7,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,10,10:00,0,0,4,3,1,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,11,11:00,0,0,2,3,-1,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,12,12:00,0,0,4,5,-1,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,13,13:00,0,0,6,4,2,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,14,14:00,0,0,5,6,-1,52
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,15,15:00,0,0,6,7,-1,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,16,16:00,0,0,6,13,-7,79
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,17,17:00,0,0,4,8,-4,71
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,18,18:00,0,0,2,7,-5,80
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,19,19:00,0,0,2,4,-2,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,20,20:00,0,0,1,1,0,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,21,21:00,0,0,1,1,0,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,22,22:00,0,0,1,1,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,weekday,23,23:00,0,0,0,0,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,0,00:00,0,0,0,0,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,1,01:00,0,0,0,0,0,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,2,02:00,0,0,0,0,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,3,03:00,0,0,0,0,0,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,4,04:00,0,0,0,0,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,5,05:00,0,0,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,6,06:00,0,0,0,0,0,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,7,07:00,0,0,2,0,2,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,8,08:00,0,0,2,0,2,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,9,09:00,0,0,2,1,1,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,10,10:00,0,0,1,1,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,11,11:00,0,0,1,1,0,70
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,12,12:00,0,0,1,1,0,66
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,13,13:00,0,0,1,1,0,78
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,14,14:00,0,0,1,1,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,15,15:00,0,0,1,2,-1,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,16,16:00,0,0,1,3,-2,74
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,17,17:00,0,0,1,2,-1,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,18,18:00,0,0,0,2,-2,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,19,19:00,0,0,0,1,-1,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,20,20:00,0,0,0,0,0,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,21,21:00,0,0,0,0,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,22,22:00,0,0,0,0,0,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,saturday,23,23:00,0,0,0,0,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,0,00:00,0,0,0,0,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,1,01:00,0,0,0,0,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,2,02:00,0,0,0,0,0,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,3,03:00,0,0,0,0,0,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,4,04:00,0,0,0,0,0,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,5,05:00,0,0,0,0,0,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,6,06:00,0,0,0,0,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,7,07:00,0,0,1,0,1,52
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,8,08:00,0,0,1,0,1,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,9,09:00,0,0,1,0,1,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,10,10:00,0,0,0,0,0,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,11,11:00,0,0,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,12,12:00,0,0,0,0,0,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,13,13:00,0,0,0,0,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,14,14:00,0,0,0,1,-1,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,15,15:00,0,0,0,1,-1,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,16,16:00,0,0,0,1,-1,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,17,17:00,0,0,0,1,-1,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,18,18:00,0,0,0,1,-1,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,19,19:00,0,0,0,0,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,20,20:00,0,0,0,0,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,21,21:00,0,0,0,0,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,22,22:00,0,0,0,0,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,8,August,sunday,23,23:00,0,0,0,0,0,53
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,0,00:00,1,0,0,0,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,1,01:00,1,0,0,0,0,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,2,02:00,1,0,0,0,0,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,3,03:00,1,0,0,0,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,4,04:00,1,0,1,0,1,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,5,05:00,1,0,3,1,2,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,6,06:00,1,0,13,2,11,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,7,07:00,1,0,26,6,20,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,8,08:00,1,0,61,10,51,91
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,9,09:00,1,0,52,14,38,52
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,10,10:00,1,0,23,16,7,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,11,11:00,1,0,23,13,10,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,12,12:00,1,0,22,15,7,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,13,13:00,1,0,20,23,-3,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,14,14:00,1,0,24,26,-2,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,15,15:00,1,0,23,49,-26,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,16,16:00,1,0,22,58,-36,92
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,17,17:00,1,0,13,40,-27,94
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,18,18:00,1,0,15,40,-25,80
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,19,19:00,1,0,7,16,-9,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,20,20:00,1,0,6,8,-2,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,21,21:00,1,0,5,6,-1,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,22,22:00,1,0,4,3,1,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,weekday,23,23:00,1,0,2,2,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,0,00:00,1,0,0,0,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,1,01:00,1,0,0,0,0,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,2,02:00,1,0,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,3,03:00,1,0,0,0,0,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,4,04:00,1,0,0,0,0,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,5,05:00,1,0,1,0,1,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,6,06:00,1,0,2,1,1,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,7,07:00,1,0,7,2,5,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,8,08:00,1,0,11,3,8,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,9,09:00,1,0,14,2,12,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,10,10:00,1,0,5,4,1,75
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,11,11:00,1,0,6,5,1,77
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,12,12:00,1,0,5,5,0,69
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,13,13:00,1,0,5,5,0,79
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,14,14:00,1,0,4,5,-1,78
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,15,15:00,1,0,10,9,1,66
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,16,16:00,1,0,5,17,-12,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,17,17:00,1,0,3,10,-7,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,18,18:00,1,0,2,6,-4,52
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,19,19:00,1,0,3,4,-1,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,20,20:00,1,0,1,3,-2,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,21,21:00,1,0,1,1,0,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,22,22:00,1,0,1,1,0,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,saturday,23,23:00,1,0,0,0,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,0,00:00,1,0,0,0,0,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,1,01:00,1,0,0,0,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,2,02:00,1,0,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,3,03:00,1,0,0,0,0,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,4,04:00,1,0,0,0,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,5,05:00,1,0,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,6,06:00,1,0,1,0,1,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,7,07:00,1,0,4,1,3,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,8,08:00,1,0,5,2,3,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,9,09:00,1,0,4,1,3,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,10,10:00,1,0,2,2,0,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,11,11:00,1,0,2,2,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,12,12:00,1,0,2,2,0,52
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,13,13:00,1,0,3,3,0,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,14,14:00,1,0,2,3,-1,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,15,15:00,1,0,4,5,-1,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,16,16:00,1,0,3,4,-1,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,17,17:00,1,0,2,6,-4,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,18,18:00,1,0,2,3,-1,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,19,19:00,1,0,1,2,-1,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,20,20:00,1,0,1,1,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,21,21:00,1,0,0,1,-1,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,22,22:00,1,0,0,0,0,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,9,September,sunday,23,23:00,1,0,0,0,0,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,0,00:00,1,1,0,1,-1,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,1,01:00,1,1,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,2,02:00,1,1,0,0,0,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,3,03:00,1,1,0,0,0,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,4,04:00,1,1,1,1,0,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,5,05:00,1,1,4,1,3,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,6,06:00,1,1,6,3,3,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,7,07:00,1,1,33,8,25,83
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,8,08:00,1,1,63,9,54,67
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,9,09:00,1,1,52,12,40,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,10,10:00,1,1,17,13,4,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,11,11:00,1,1,17,17,0,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,12,12:00,1,1,25,23,2,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,13,13:00,1,1,15,16,-1,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,14,14:00,1,1,20,19,1,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,15,15:00,1,1,33,39,-6,52
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,16,16:00,1,1,19,44,-25,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,17,17:00,1,1,13,47,-34,76
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,18,18:00,1,1,13,35,-22,96
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,19,19:00,1,1,8,14,-6,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,20,20:00,1,1,7,10,-3,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,21,21:00,1,1,5,7,-2,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,22,22:00,1,1,3,4,-1,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,weekday,23,23:00,1,1,2,2,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,0,00:00,1,1,0,0,0,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,1,01:00,1,1,0,0,0,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,2,02:00,1,1,0,0,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,3,03:00,1,1,0,0,0,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,4,04:00,1,1,0,0,0,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,5,05:00,1,1,1,0,1,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,6,06:00,1,1,2,1,1,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,7,07:00,1,1,7,2,5,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,8,08:00,1,1,14,2,12,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,9,09:00,1,1,16,3,13,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,10,10:00,1,1,7,5,2,66
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,11,11:00,1,1,5,5,0,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,12,12:00,1,1,5,6,-1,77
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,13,13:00,1,1,4,5,-1,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,14,14:00,1,1,4,5,-1,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,15,15:00,1,1,9,12,-3,59
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,16,16:00,1,1,7,13,-6,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,17,17:00,1,1,4,13,-9,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,18,18:00,1,1,3,5,-2,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,19,19:00,1,1,3,3,0,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,20,20:00,1,1,2,2,0,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,21,21:00,1,1,1,2,-1,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,22,22:00,1,1,1,1,0,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,saturday,23,23:00,1,1,0,1,-1,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,0,00:00,1,1,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,1,01:00,1,1,0,0,0,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,2,02:00,1,1,0,0,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,3,03:00,1,1,0,0,0,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,4,04:00,1,1,0,0,0,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,5,05:00,1,1,0,0,0,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,6,06:00,1,1,1,0,1,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,7,07:00,1,1,3,1,2,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,8,08:00,1,1,6,1,5,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,9,09:00,1,1,7,1,6,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,10,10:00,1,1,2,2,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,11,11:00,1,1,2,3,-1,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,12,12:00,1,1,2,2,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,13,13:00,1,1,3,2,1,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,14,14:00,1,1,3,3,0,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,15,15:00,1,1,3,5,-2,63
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,16,16:00,1,1,3,6,-3,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,17,17:00,1,1,2,7,-5,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,18,18:00,1,1,1,4,-3,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,19,19:00,1,1,1,2,-1,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,20,20:00,1,1,1,2,-1,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,21,21:00,1,1,1,1,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,22,22:00,1,1,0,0,0,49
LCT012,Loughborough University Park,52.7697,-1.2046,university,10,October,sunday,23,23:00,1,1,0,0,0,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,0,00:00,1,1,1,1,0,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,1,01:00,1,1,0,0,0,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,2,02:00,1,1,0,0,0,48
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,3,03:00,1,1,0,0,0,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,4,04:00,1,1,1,0,1,62
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,5,05:00,1,1,2,1,1,64
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,6,06:00,1,1,8,2,6,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,7,07:00,1,1,18,7,11,73
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,8,08:00,1,1,46,10,36,85
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,9,09:00,1,1,40,8,32,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,10,10:00,1,1,17,22,-5,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,11,11:00,1,1,20,14,6,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,12,12:00,1,1,26,21,5,54
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,13,13:00,1,1,20,20,0,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,14,14:00,1,1,16,19,-3,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,15,15:00,1,1,38,40,-2,65
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,16,16:00,1,1,19,53,-34,88
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,17,17:00,1,1,18,49,-31,82
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,18,18:00,1,1,10,39,-29,75
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,19,19:00,1,1,8,15,-7,53
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,20,20:00,1,1,6,9,-3,46
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,21,21:00,1,1,4,5,-1,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,22,22:00,1,1,3,4,-1,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,weekday,23,23:00,1,1,1,2,-1,57
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,0,00:00,1,1,0,0,0,53
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,1,01:00,1,1,0,0,0,47
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,2,02:00,1,1,0,0,0,60
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,3,03:00,1,1,0,0,0,50
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,4,04:00,1,1,0,0,0,58
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,5,05:00,1,1,0,0,0,61
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,6,06:00,1,1,2,1,1,56
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,7,07:00,1,1,7,1,6,45
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,8,08:00,1,1,12,2,10,55
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,9,09:00,1,1,12,3,9,51
LCT012,Loughborough University Park,52.7697,-1.2046,university,11,November,saturday,10,10:00,1,1,4,3,1,60
